Yield_CT,Yield_NT,Yield_change,NT_effect,Latitude,Longitude,Crop,Years_NT,Crop_rotation_CT,Crop_rotation_NT,Soil_cover_CT,Soil_cover_NT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin,ST,Site country,Location
1070,1362,0.2729,Yes,-30.5,118.37,wheat.winter,5,0,0,0,0,1,1,291.8,325.443,-33.643,14.17143,26.45393,5.7552,Sandy loam,Australia,"Western Australia, Merredin"
583,1026,0.7599,Yes,-30.5,118.37,wheat.winter,6,0,0,0,0,1,1,217.8,328.226,-110.426,15.17143,31.402,4.75334,Sandy loam,Australia,"Western Australia, Merredin"
583,799,0.3705,Yes,-30.5,118.37,wheat.winter,6,0,0,0,0,1,1,217.8,328.226,-110.426,15.17143,31.402,4.75334,Sandy loam,Australia,"Western Australia, Merredin"
2896,2965,0.0238,Yes,42.21,-87.75,maize,2,1,1,NA,NA,NA,NA,542,570.451,-28.451,20.11667,28.08068,8.55415,Loam,Canada,"Woodslee, Ontario"
3591,3266,-0.0905,No,42.21,-87.75,maize,3,1,1,NA,NA,NA,NA,626.7,580.501,46.199,19.76667,29.07745,7.94613,Loam,Canada,"Woodslee, Ontario"
2664,2664,0,No,42.21,-87.75,maize,4,1,1,NA,NA,NA,NA,409.5,587.988,-178.488,20,30.39363,6.64358,Loam,Canada,"Woodslee, Ontario"
3175,3127,-0.0151,No,42.21,-87.75,maize,5,1,1,NA,NA,NA,NA,544.2,566.389,-22.189,18.75,28.31725,6.22023,Loam,Canada,"Woodslee, Ontario"
2988,2757,-0.0773,No,42.21,-87.75,maize,6,1,1,NA,NA,NA,NA,493.3,558.828,-65.528,19.23333,27.2077,7.76557,Loam,Canada,"Woodslee, Ontario"
2687,2525,-0.0603,No,42.21,-87.75,maize,7,1,1,NA,NA,NA,NA,214.8,603.2,-388.4,20.88333,29.92166,8.25245,Loam,Canada,"Woodslee, Ontario"
3706,3498,-0.0561,No,42.21,-87.75,maize,8,1,1,NA,NA,NA,NA,617.3,562.948,54.352,19.3,29.61583,5.59492,Loam,Canada,"Woodslee, Ontario"
808,776,-0.0396,No,42.21,-87.75,soybean,4,1,1,NA,NA,NA,NA,409.5,587.988,-178.488,20,30.39363,6.64358,Loam,Canada,"Woodslee, Ontario"
753,776,0.0305,Yes,42.21,-87.75,soybean,5,1,1,NA,NA,NA,NA,544.2,566.389,-22.189,18.75,28.31725,6.22023,Loam,Canada,"Woodslee, Ontario"
1255,1294,0.0311,Yes,42.21,-87.75,soybean,6,1,1,NA,NA,NA,NA,493.3,558.828,-65.528,19.23333,27.2077,7.76557,Loam,Canada,"Woodslee, Ontario"
1161,1161,0,No,42.21,-87.75,soybean,7,1,1,NA,NA,NA,NA,214.8,603.2,-388.4,20.88333,29.92166,8.25245,Loam,Canada,"Woodslee, Ontario"
1341,1208,-0.0992,No,42.21,-87.75,soybean,8,1,1,NA,NA,NA,NA,617.3,562.948,54.352,19.3,29.61583,5.59492,Loam,Canada,"Woodslee, Ontario"
1482,1367,-0.0776,No,42.21,-87.75,wheat.winter,1,0,0,NA,NA,NA,NA,696.2,651.219,44.981,12.57,26.88813,-7.02242,Loam,Canada,"Woodslee, Ontario"
1584,1434,-0.0947,No,42.21,-87.75,wheat.winter,2,1,1,NA,NA,NA,NA,756,657.973,98.027,10.96,29.07745,-12.31075,Loam,Canada,"Woodslee, Ontario"
1445,1295,-0.1038,No,42.21,-87.75,wheat.winter,3,1,1,NA,NA,NA,NA,738.5,649.647,88.853,12.74,30.39363,-3.17322,Loam,Canada,"Woodslee, Ontario"
1822,1638,-0.101,No,42.21,-87.75,wheat.winter,4,1,1,NA,NA,NA,NA,661.4,628.168,33.232,10.08,27.95728,-8.76444,Loam,Canada,"Woodslee, Ontario"
1694,1579,-0.0679,No,42.21,-87.75,wheat.winter,5,1,1,NA,NA,NA,NA,838.3,630.763,207.537,11.11,27.2077,-9.42676,Loam,Canada,"Woodslee, Ontario"
1451,1302,-0.1027,No,42.21,-87.75,wheat.winter,5,1,1,NA,NA,NA,NA,838.3,630.763,207.537,11.11,27.2077,-9.42676,Loam,Canada,"Woodslee, Ontario"
1553,1403,-0.0966,No,42.21,-87.75,wheat.winter,7,1,1,NA,NA,NA,NA,731.8,664.283,67.517,12.08,29.61583,-7.7638,Loam,Canada,"Woodslee, Ontario"
1880,2308,0.2277,Yes,37.2,46.33,wheat.winter,4,0,0,0,0,1,1,345.8,441.274,-95.474,11.42222,30.00932,-1.97908,Loam,Iran,"East Azerbaijan, Maragheh"
754,991,0.3143,Yes,37.2,46.33,wheat.winter,3,0,0,0,1,1,1,113.4,442.033,-328.633,11.81111,30.15567,-0.83108,Loam,Iran,"East Azerbaijan, Maragheh"
1880,2353,0.2516,Yes,37.2,46.33,wheat.winter,4,0,0,0,0,1,1,345.8,441.274,-95.474,11.42222,30.00932,-1.97908,Loam,Iran,"East Azerbaijan, Maragheh"
754,949,0.2586,Yes,37.2,46.33,wheat.winter,3,0,0,0,1,1,1,113.4,442.033,-328.633,11.81111,30.15567,-0.83108,Loam,Iran,"East Azerbaijan, Maragheh"
387,656,0.6951,Yes,37.2,46.33,wheat.winter,2,0,0,0,1,1,1,113.4,442.033,-328.633,11.81111,30.15567,-0.83108,Loam,Iran,"Azerbaijan, Dryland Agricultural Research Station"
1564,2160,0.3811,Yes,37.2,46.33,wheat.winter,3,0,0,0,1,1,1,345.8,441.274,-95.474,11.42222,30.00932,-1.97908,Loam,Iran,"Azerbaijan, Dryland Agricultural Research Station"
387,534,0.3798,Yes,37.2,46.33,wheat.winter,2,0,0,0,1,1,1,113.4,442.033,-328.633,11.81111,30.15567,-0.83108,Loam,Iran,"Azerbaijan, Dryland Agricultural Research Station"
1564,1788,0.1432,Yes,37.2,46.33,wheat.winter,3,0,0,0,1,1,1,345.8,441.274,-95.474,11.42222,30.00932,-1.97908,Loam,Iran,"Azerbaijan, Dryland Agricultural Research Station"
9860,8650,-0.1227,No,38.52,-89.84,maize,2,0,0,0,1,1,1,611,581.334,29.666,20.83333,31.82058,7.26548,Loam,USA,"Illinois, Belleville (Southern Illinois University Belleville Research Center)"
10500,11160,0.0629,Yes,38.52,-89.84,maize,1,0,0,0,1,1,1,651.8,569.127,82.673,21.26667,31.9399,9.04046,Loam,USA,"Illinois, Belleville (Southern Illinois University Belleville Research Center)"
9878,9778,-0.0101,No,40.43,-86.92,maize,2,0,0,0,1,1,1,775.7,488.06,287.64,18.38333,28.71078,5.11918,Loam,USA,"Indiana, West Lafayette"
9464,9218,-0.026,No,40.43,-86.92,maize,2,0,0,0,1,1,1,775.7,488.06,287.64,18.38333,28.71078,5.11918,Loam,USA,"Indiana, West Lafayette"
12090,11362,-0.0602,No,40.43,-86.92,maize,15,0,0,0,1,1,1,414.8,525.415,-110.615,18.63333,29.7984,7.28592,Loam,USA,"Indiana, West Lafayette"
12074,7011,-0.4193,No,40.43,-86.92,maize,15,0,0,0,1,1,1,414.8,525.415,-110.615,18.63333,29.7984,7.28592,Loam,USA,"Indiana, West Lafayette"
2641,2823,0.0689,Yes,36.32,106.75,wheat.winter,4,0,0,0,1,1,1,298.1,460.258,-162.158,7.69,25.10512,-14.4547,Loam,China,"Pengyang County, Ningxia, Dryland Agricultural Research Station"
7326,7075,-0.0343,No,49.31,17.09,wheat.winter,16,1,1,0,1,1,1,615.1,400.297,214.803,8.01,23.4557,-5.16443,Loam,Czech Republic,"Ivanovice na Hane, Research station of the Research Institute of Plant Production"
6735,6842,0.0159,Yes,49.31,17.09,wheat.winter,17,1,1,0,1,1,1,635,419.631,215.369,6.98,27.84004,-9.07415,Loam,Czech Republic,"Ivanovice na Hane, Research station of the Research Institute of Plant Production"
7848,7929,0.0103,Yes,49.31,17.09,wheat.winter,18,1,1,0,1,1,1,386.9,451.551,-64.651,10.57,25.62608,-0.23339,Loam,Czech Republic,"Ivanovice na Hane, Research station of the Research Institute of Plant Production"
8225,8263,0.0046,Yes,49.31,17.09,wheat.winter,19,1,1,0,1,1,1,391.7,426.56,-34.86,8.99,24.65101,-2.2421,Loam,Czech Republic,"Ivanovice na Hane, Research station of the Research Institute of Plant Production"
9369,9450,0.0086,Yes,49.31,17.09,wheat.winter,20,1,1,0,1,1,1,526.4,432.743,93.657,9.16,25.13193,-5.70954,Loam,Czech Republic,"Ivanovice na Hane, Research station of the Research Institute of Plant Production"
1263,1267,0.0032,Yes,35.62,-88.85,cotton,1,0,0,0,1,NA,NA,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1288,1291,0.0023,Yes,35.62,-88.85,cotton,1,0,0,0,1,NA,NA,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1264,1227,-0.0293,No,35.62,-88.85,cotton,1,0,0,0,1,NA,NA,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1574,1509,-0.0413,No,35.62,-88.85,cotton,1,0,0,0,1,NA,NA,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1648,1509,-0.0843,No,35.62,-88.85,cotton,1,0,0,0,1,NA,NA,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1592,1442,-0.0942,No,35.62,-88.85,cotton,1,0,0,0,1,NA,NA,625.4,578.398,47.002,22.93333,33.38676,10.29223,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1069,1136,0.0627,Yes,35.62,-88.85,cotton,3,0,0,0,1,NA,NA,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1063,1123,0.0564,Yes,35.62,-88.85,cotton,3,0,0,0,1,NA,NA,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1075,1118,0.04,Yes,35.62,-88.85,cotton,3,0,0,0,1,NA,NA,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
930,919,-0.0118,No,35.62,-88.85,cotton,3,0,0,0,1,NA,NA,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
949,926,-0.0242,No,35.62,-88.85,cotton,3,0,0,0,1,NA,NA,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
953,856,-0.1018,No,35.62,-88.85,cotton,3,0,0,0,1,NA,NA,570.1,592.259,-22.159,22.36667,34.74704,8.83209,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1317,1560,0.1845,Yes,35.62,-88.85,cotton,4,0,0,0,1,NA,NA,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1397,1620,0.1596,Yes,35.62,-88.85,cotton,4,0,0,0,1,NA,NA,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1405,1625,0.1566,Yes,35.62,-88.85,cotton,4,0,0,0,1,NA,NA,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1444,1670,0.1565,Yes,35.62,-88.85,cotton,4,0,0,0,1,NA,NA,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1421,1616,0.1372,Yes,35.62,-88.85,cotton,4,0,0,0,1,NA,NA,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
1430,1542,0.0783,Yes,35.62,-88.85,cotton,4,0,0,0,1,NA,NA,700.3,567.794,132.506,21.76667,31.85601,10.31159,Loam,USA,"Tennessee, Jackson (West Tennessee Experiment Station)"
10400,10290,-0.0106,No,-42.63,172.45,barley.spring,1,1,1,0,0,NA,NA,427.3,289.467,137.833,9.58333,22.94055,-0.00344,Sandy loam,New Zealand,"Lincoln, Canterbury"
2622,4100,0.5637,Yes,28.18,113.07,rice,2,0,0,NA,NA,1,1,794.3,334.279,460.021,19.55,28.30531,7.22014,Clay loam,China,Hunan
2534,5226,1.0624,Yes,28.18,113.07,rice,3,0,0,NA,NA,1,1,1027.6,275.726,751.875,18.1,24.85573,7.16769,Clay loam,China,Hunan
1864,3361,0.8031,Yes,28.18,113.07,rice,4,0,0,NA,NA,1,1,601.4,332.36,269.04,18.7,26.42601,4.95323,Clay loam,China,Hunan
3660,4350,0.1885,Yes,42.4,-85.4,maize,9,1,1,NA,NA,1,1,545.2,498.86,46.34,15.08571,28.44979,-2.4774,Loam,USA,"Michigan, KBS LTER"
3060,3360,0.098,Yes,42.4,-85.4,maize,12,1,1,NA,NA,1,1,351.3,544.982,-193.682,15.97143,30.02138,0.78582,Loam,USA,"Michigan, KBS LTER"
6350,7080,0.115,Yes,42.4,-85.4,maize,15,1,1,NA,NA,1,1,451.5,533.166,-81.666,15.21429,29.986,-0.87763,Loam,USA,"Michigan, KBS LTER"
8250,9560,0.1588,Yes,42.4,-85.4,maize,18,1,1,NA,NA,1,1,500.3,530.372,-30.072,16.77143,29.41426,1.10723,Loam,USA,"Michigan, KBS LTER"
8380,8700,0.0382,Yes,28.18,113.07,rice,1,0,0,0,0,1,1,773,353.483,419.517,19.675,26.76139,7.16453,Clay loam,China,"Hunan Province, Changsha"
10160,10130,-0.003,No,28.18,113.07,rice,3,0,0,0,0,1,1,776.8,346.064,430.736,19.875,27.30806,7.64725,Clay loam,China,"Hunan Province, Changsha"
10460,10680,0.021,Yes,28.18,113.07,rice,4,0,0,0,0,1,1,550.7,342.13,208.57,19.875,27.10545,8.32728,Clay loam,China,"Hunan Province, Changsha"
11250,10260,-0.088,No,28.18,113.07,rice,5,0,0,0,0,1,1,602.6,346.063,256.537,20.375,26.35163,9.77641,Clay loam,China,"Hunan Province, Changsha"
9090,9080,-0.0011,No,28.18,113.07,rice,6,0,0,0,0,1,1,794.3,334.279,460.021,19.55,28.30531,7.22014,Clay loam,China,"Hunan Province, Changsha"
8940,8880,-0.0067,No,28.18,113.07,rice,7,0,0,0,0,1,1,1027.6,275.726,751.875,18.1,24.85573,7.16769,Clay loam,China,"Hunan Province, Changsha"
10140,9350,-0.0779,No,28.18,113.07,rice,1,0,0,0,1,1,1,773,353.483,419.517,19.675,26.76139,7.16453,Clay loam,China,"Hunan Province, Changsha"
10450,11120,0.0641,Yes,28.18,113.07,rice,3,0,0,0,1,1,1,776.8,346.064,430.736,19.875,27.30806,7.64725,Clay loam,China,"Hunan Province, Changsha"
10610,10800,0.0179,Yes,28.18,113.07,rice,4,0,0,0,1,1,1,550.7,342.13,208.57,19.875,27.10545,8.32728,Clay loam,China,"Hunan Province, Changsha"
9560,10280,0.0753,Yes,28.18,113.07,rice,5,0,0,0,1,1,1,602.6,346.063,256.537,20.375,26.35163,9.77641,Clay loam,China,"Hunan Province, Changsha"
9400,9500,0.0106,Yes,28.18,113.07,rice,6,0,0,0,1,1,1,794.3,334.279,460.021,19.55,28.30531,7.22014,Clay loam,China,"Hunan Province, Changsha"
9660,8820,-0.087,No,28.18,113.07,rice,7,0,0,0,1,1,1,1027.6,275.726,751.875,18.1,24.85573,7.16769,Clay loam,China,"Hunan Province, Changsha"
1370,1480,0.0803,Yes,42.4,-85.4,soybean,10,1,1,NA,NA,1,1,498.6,479.439,19.161,16.48333,27.56648,5.10322,Loam,USA,"Michigan, KBS LTER"
1670,1640,-0.018,No,42.4,-85.4,soybean,13,1,1,NA,NA,1,1,669.4,494.078,175.322,17.06667,26.15148,6.48768,Loam,USA,"Michigan, KBS LTER"
1500,1920,0.28,Yes,42.4,-85.4,soybean,16,1,1,NA,NA,1,1,488.5,501.416,-12.916,16.56667,28.04398,3.72558,Loam,USA,"Michigan, KBS LTER"
3030,1990,-0.3432,No,42.4,-85.4,wheat.spring,11,1,1,NA,NA,1,1,258.2,436.666,-178.466,20.025,28.30317,10.76328,Loam,USA,"Michigan, KBS LTER"
3620,3180,-0.1215,No,42.4,-85.4,wheat.spring,14,1,1,NA,NA,1,1,444.9,441.962,2.938,18.975,27.51958,9.4582,Loam,USA,"Michigan, KBS LTER"
4530,4590,0.0132,Yes,42.4,-85.4,wheat.spring,17,1,1,NA,NA,1,1,488.5,397.119,91.381,18.525,26.57033,10.08675,Loam,USA,"Michigan, KBS LTER"
2000,2300,0.15,Yes,35.47,104.73,wheat.spring,2,0,0,0,1,1,1,258.0999985,372.1982925,-114.098,11.34000034,22.37391121,-2.544054585,Loam,China,"Gansu, Dingxi Experiment Station"
2300,2200,-0.0435,No,35.47,104.73,wheat.spring,2,0,0,1,0,1,1,258.0999985,372.1982925,-114.098,11.34000034,22.37391121,-2.544054585,Loam,China,"Gansu, Dingxi Experiment Station"
2100,1800,-0.1429,No,35.47,104.73,wheat.spring,2,0,0,0,0,1,1,258.0999985,372.1982925,-114.098,11.34000034,22.37391121,-2.544054585,Loam,China,"Gansu, Dingxi Experiment Station"
1600,2000,0.25,Yes,35.47,104.73,wheat.spring,3,0,0,0,1,1,1,317.8000031,358.6547427,-40.855,10.7599999,20.53359493,-3.138281545,Loam,China,"Gansu, Dingxi Experiment Station"
2000,1900,-0.05,No,35.47,104.73,wheat.spring,3,0,0,1,0,1,1,317.8000031,358.6547427,-40.855,10.7599999,20.53359493,-3.138281545,Loam,China,"Gansu, Dingxi Experiment Station"
1500,1400,-0.0667,No,35.47,104.73,wheat.spring,3,0,0,0,0,1,1,317.8000031,358.6547427,-40.855,10.7599999,20.53359493,-3.138281545,Loam,China,"Gansu, Dingxi Experiment Station"
2200,2300,0.0455,Yes,35.47,104.73,wheat.spring,4,0,0,0,1,1,1,229.9999971,378.8543132,-148.854,10.58000007,20.20397359,-3.701558021,Loam,China,"Gansu, Dingxi Experiment Station"
2600,2200,-0.1538,No,35.47,104.73,wheat.spring,4,0,0,1,0,1,1,229.9999971,378.8543132,-148.854,10.58000007,20.20397359,-3.701558021,Loam,China,"Gansu, Dingxi Experiment Station"
2200,1800,-0.1818,No,35.47,104.73,wheat.spring,4,0,0,0,0,1,1,229.9999971,378.8543132,-148.854,10.58000007,20.20397359,-3.701558021,Loam,China,"Gansu, Dingxi Experiment Station"
2800,3100,0.1071,Yes,35.47,104.73,wheat.spring,5,0,0,0,1,1,1,297.099987,367.7425762,-70.643,10.7400001,19.83348185,-3.786983121,Loam,China,"Gansu, Dingxi Experiment Station"
3000,3200,0.0667,Yes,35.47,104.73,wheat.spring,5,0,0,1,0,1,1,297.099987,367.7425762,-70.643,10.7400001,19.83348185,-3.786983121,Loam,China,"Gansu, Dingxi Experiment Station"
2600,2700,0.0385,Yes,35.47,104.73,wheat.spring,5,0,0,0,0,1,1,297.099987,367.7425762,-70.643,10.7400001,19.83348185,-3.786983121,Loam,China,"Gansu, Dingxi Experiment Station"
3340,3590,0.0749,Yes,34.3,-79.73,maize,2,1,1,0,1,1,1,607.3,661.112,-53.812,24.71667,33.9445,11.11032,Loam,USA,"South Carolina, Florence"
5000,3000,-0.4,No,34.3,-79.73,maize,3,1,1,0,1,1,1,681,605.264,75.736,23.83333,34.0873,12.49785,Loam,USA,"South Carolina, Florence"
5800,4900,-0.1552,No,34.3,-79.73,maize,4,1,1,0,1,1,1,763.9,634.358,129.542,23.83333,31.90425,9.23065,Loam,USA,"South Carolina, Florence"
5460,5740,0.0513,Yes,34.3,-79.73,maize,5,1,1,0,1,1,1,363.3,625.169,-261.869,23.78333,32.67227,10.46222,Loam,USA,"South Carolina, Florence"
1750,1700,-0.0286,No,34.3,-79.73,soybean,2,1,1,0,1,1,1,386.6,544.436,-157.836,23.26667,33.9445,7.67347,Loam,USA,"South Carolina, Florence"
2450,2430,-0.0082,No,34.3,-79.73,soybean,3,1,1,0,1,1,1,685.3,498.545,186.755,22.45,34.0873,7.16273,Loam,USA,"South Carolina, Florence"
2600,2140,-0.1769,No,34.3,-79.73,soybean,4,1,1,0,1,1,1,689,514.738,174.262,21.76667,31.90425,4.56606,Loam,USA,"South Carolina, Florence"
680,830,0.2206,Yes,34.3,-79.73,soybean,5,1,1,0,1,1,1,329,504.888,-175.888,22.41667,32.67227,7.80338,Loam,USA,"South Carolina, Florence"
3860,3630,-0.0596,No,34.3,-79.73,wheat.winter,1,1,1,0,1,1,1,1138.3,606.099,532.201,18.1,32.42967,2.34541,Loam,USA,"South Carolina, Florence"
2460,2290,-0.0691,No,34.3,-79.73,wheat.winter,2,1,1,0,1,1,1,816,571.866,244.134,18.3625,29.51818,3.06659,Loam,USA,"South Carolina, Florence"
3570,2960,-0.1709,No,34.3,-79.73,wheat.winter,3,1,1,0,1,1,1,782.9,612.308,170.592,18.2875,31.90425,0.20956,Loam,USA,"South Carolina, Florence"
3950,3680,-0.0684,No,34.3,-79.73,wheat.winter,4,1,1,0,1,1,1,605.6,581.559,24.041,16.875,30.06302,-1.44642,Loam,USA,"South Carolina, Florence"
1740,1450,-0.1667,No,34.3,-79.73,wheat.winter,5,1,1,0,1,1,1,565.7,608.672,-42.972,19.225,31.59067,1.97361,Loam,USA,"South Carolina, Florence"
3600,3200,-0.1111,No,11.59,37.38,maize,2,0,0,0,0,1,1,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam,Ethiopia,Bahir Dar
5700,6100,0.0702,Yes,11.59,37.38,maize,2,0,0,0,0,1,1,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam,Ethiopia,Bahir Dar
6000,4900,-0.1833,No,11.59,37.38,maize,2,0,0,0,0,1,1,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam,Ethiopia,Bahir Dar
2600,1600,-0.3846,No,11.59,37.38,maize,2,0,0,0,0,1,1,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam,Ethiopia,Bahir Dar
2800,1300,-0.5357,No,11.59,37.38,maize,2,0,0,0,0,1,1,1110.5,779.029,331.471,17.8125,26.44554,12.10658,Clay loam,Ethiopia,Bahir Dar
2200,2200,0,No,11.59,37.38,maize,3,0,0,0,0,1,1,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam,Ethiopia,Bahir Dar
3800,2700,-0.2895,No,11.59,37.38,maize,3,0,0,0,0,1,1,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam,Ethiopia,Bahir Dar
6200,3200,-0.4839,No,11.59,37.38,maize,3,0,0,0,0,1,1,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam,Ethiopia,Bahir Dar
3700,2700,-0.2703,No,11.59,37.38,maize,3,0,0,0,0,1,1,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam,Ethiopia,Bahir Dar
3300,3100,-0.0606,No,11.59,37.38,maize,3,0,0,0,0,1,1,1567.8,759.599,808.202,17.8125,25.97563,8.48207,Clay loam,Ethiopia,Bahir Dar
12230,12140,-0.0074,No,52.85,14.12,maize,1,1,1,0,0,NA,NA,361.8,392.547,-30.747,14.04286,25.12062,4.7973,Sandy loam,Germany,Mincheberg
20140,19640,-0.0248,No,52.85,14.12,maize,2,1,1,0,0,NA,NA,414.1,412.644,1.456,14.3,25.57593,5.8609,Sandy loam,Germany,Mincheberg
15510,14630,-0.0567,No,52.85,14.12,maize,3,1,1,0,0,NA,NA,425.8,386.631,39.169,13.54286,28.10145,4.10459,Sandy loam,Germany,Mincheberg
21020,19760,-0.0599,No,52.85,14.12,maize,4,1,1,0,0,NA,NA,455,396.638,58.362,14.77143,23.68059,6.39352,Sandy loam,Germany,Mincheberg
20080,18030,-0.1021,No,52.85,14.12,maize,5,1,1,0,0,NA,NA,401.6,399.156,2.444,13.92857,23.62672,4.47724,Sandy loam,Germany,Mincheberg
16970,14980,-0.1173,No,52.85,14.12,maize,6,1,1,0,0,NA,NA,337.6,391.293,-53.693,14.2,26.02242,4.45823,Sandy loam,Germany,Mincheberg
18230,16500,-0.0949,No,52.85,14.12,maize,7,1,1,0,0,NA,NA,345.9,420.93,-75.03,14.94286,27.5338,6.49902,Sandy loam,Germany,Mincheberg
9940,8560,-0.1388,No,52.85,14.12,maize,8,1,1,0,0,NA,NA,275.7,408.059,-132.359,13.85714,28.69765,3.48258,Sandy loam,Germany,Mincheberg
18670,16600,-0.1109,No,52.85,14.12,maize,9,1,1,0,0,NA,NA,262.4,404.99,-142.59,14.68571,24.74548,3.5366,Sandy loam,Germany,Mincheberg
20220,20340,0.0059,Yes,52.85,14.12,maize,1,1,1,0,0,NA,NA,361.8,392.547,-30.747,14.04286,25.12062,4.7973,Sandy loam,Germany,Mincheberg
21280,21310,0.0014,Yes,52.85,14.12,maize,2,1,1,0,0,NA,NA,414.1,412.644,1.456,14.3,25.57593,5.8609,Sandy loam,Germany,Mincheberg
18120,17590,-0.0292,No,52.85,14.12,maize,3,1,1,0,0,NA,NA,425.8,386.631,39.169,13.54286,28.10145,4.10459,Sandy loam,Germany,Mincheberg
21690,20780,-0.042,No,52.85,14.12,maize,4,1,1,0,0,NA,NA,455,396.638,58.362,14.77143,23.68059,6.39352,Sandy loam,Germany,Mincheberg
22830,21400,-0.0626,No,52.85,14.12,maize,5,1,1,0,0,NA,NA,401.6,399.156,2.444,13.92857,23.62672,4.47724,Sandy loam,Germany,Mincheberg
19930,17000,-0.147,No,52.85,14.12,maize,6,1,1,0,0,NA,NA,337.6,391.293,-53.693,14.2,26.02242,4.45823,Sandy loam,Germany,Mincheberg
20230,18350,-0.0929,No,52.85,14.12,maize,7,1,1,0,0,NA,NA,345.9,420.93,-75.03,14.94286,27.5338,6.49902,Sandy loam,Germany,Mincheberg
20230,18260,-0.0974,No,52.85,14.12,maize,8,1,1,0,0,NA,NA,275.7,408.059,-132.359,13.85714,28.69765,3.48258,Sandy loam,Germany,Mincheberg
22720,19400,-0.1461,No,52.85,14.12,maize,9,1,1,0,0,NA,NA,262.4,404.99,-142.59,14.68571,24.74548,3.5366,Sandy loam,Germany,Mincheberg
5750,6400,0.113,Yes,35.15,136.93,rice,2,1,1,NA,NA,1,1,962.4,374.388,588.012,23.94,32.18689,14.894,Clay loam,China,"Gansu, Dingxi Experiment Station"
7620,7000,-0.0814,No,35.15,136.93,rice,3,1,1,NA,NA,1,1,515.3,375.701,139.599,24.1,32.29071,14.38986,Clay loam,China,"Gansu, Dingxi Experiment Station"
4290,4370,0.0186,Yes,35.15,136.93,wheat.winter,2,1,1,NA,NA,1,1,1028.4,469.416,558.984,4.4,26.25117,2.4823,Clay loam,China,"Gansu, Dingxi Experiment Station"
5310,5060,-0.0471,No,35.15,136.93,wheat.winter,1,0,0,NA,NA,1,1,1120.5,490.546,629.954,4.27778,26.88842,1.4341,Clay loam,China,"Gansu, Dingxi Experiment Station"
3690,3440,-0.0678,No,35.15,136.93,wheat.winter,2,1,1,NA,NA,1,1,1028.4,469.416,558.984,4.4,26.25117,2.4823,Clay loam,China,"Gansu, Dingxi Experiment Station"
9630,9050,-0.0602,No,31.42,73.07,maize,1,0,0,1,1,1,1,191.3,546.572,-355.272,31.38,40.41361,20.41231,Loam,Pakistan,Faisalabad
19710,14310,-0.274,No,31.42,73.07,maize,1,0,0,1,1,1,1,191.3,546.572,-355.272,31.38,40.41361,20.41231,Loam,Pakistan,Faisalabad
9160,9010,-0.0164,No,44.07,-93.52,maize,1,0,0,0,0,1,1,641.8,465.992,175.808,16.93333,28.78427,4.50361,Loam,USA,"Minnesota, Waseca"
